Names;Email;Phones
РеклаМир, рекламное агентство;;+7 (4112) 26‒00‒44, +7‒924‒766‒00‒44
Версаль, салон света;;+7 (4112) 40‒30‒36, +7‒968‒162‒83‒00
Световое решение, магазин светотехники;;+7‒924‒167‒90‒33
Интерсвет, салон светотехники;;+7‒924‒766‒01‒40, +7 (4112) 260‒140
МобиДик, магазин телефонов и аксессуаров;;+7 (4112) 250‒240
Sadolin, многопрофильный магазин;;+7 (4112) 20‒35‒13
Нора-М, магазин дверной фурнитуры;;+7‒924‒766‒26‒73, +7 (4112) 26‒26‒73
Мастерская по изготовлению ключей;;+7‒924‒769‒07‒95
Компания по установке кондиционеров, ИП Мадасов О.А.;;+7‒924‒765‒32‒05
Торгово-монтажная компания, ИП Ишкильдин Э.Р.;;+7‒924‒866‒29‒31
Ателье Климата, ООО, сервисная компания;;+7‒984‒115‒89‒95
Магазин крепежа;;+7‒924‒461‒47‒76
Барракуда, магазин ручного инструмента;;+7‒924‒170‒86‒06
Магазин слесарно-монтажного инструмента, ИП Соколов А.В.;;
Магазин слесарно-монтажного инструмента;;
Магазин крепежа и инструментов, ИП Костоев А.М.;;+7‒924‒591‒31‒31
Центр крепежа;;+7 (4112) 70‒09‒00
Мир инструментов, магазин;;+7‒914‒2‒700‒399
Рост-строй, ООО, строящиеся объекты;;+7 (4112) 717‒749
Дабан, жилищно-строительный кооператив;;+7‒914‒2‒747‒555
Дэус, ООО, строящиеся объекты;;+7‒924‒367‒94‒40, +7‒914‒2‒73‒22‒44
Ормикс, ООО, строящиеся объекты;;+7 (4112) 40‒27‒57
СК Проф-Строй, ООО, строящиеся объекты;;+7 (4112) 42‒02‒51
Агентство по развитию территорий, МУП, строящиеся объекты;;+7 (4112) 405‒415, +7‒924‒593‒51‒62
Стройкон, ООО, строящиеся объекты;;+7 (4112) 40‒20‒54, +7‒924‒369‒20‒06, +7‒924‒765‒00‒01, +7 (4112) 25‒30‒01
Интер-Континенталь, ООО, строящиеся объекты;;+7 (4112) 42‒01‒80, +7‒914‒2‒732‒627, +7‒914‒224‒10‒66
Строймонтаж-2002, ООО, строящиеся объекты;;+7 (4112) 43‒82‒41
Прометей, ООО, строящиеся объекты;;+7 (4112) 24‒30‒90
Комитет по драгоценным металлам и драгоценным камням Республики Саха (Якутия), ГУП, строящиеся объекты;;+7 (4112) 725‒280
Прогресс, ПЖСК, строящиеся объекты;;+7 (4112) 40‒18‒29
Полипрофиль, ООО, строящиеся объекты;;+7‒914‒2‒735‒225, +7‒914‒2‒735‒227
ИФК РФА-Инвест, АО, строящиеся объекты;;+7 (4112) 40‒50‒14, +7‒914‒300‒30‒30
Высота, ООО, строящиеся объекты;;+7‒914‒299‒43‒49, +7‒914‒2‒744‒556, +7 (4112) 32‒00‒89
Сэттэ, ООО, строящиеся объекты;;+7 (4112) 42‒24‒94, +7‒914‒2‒709‒210, +7‒914‒275‒78‒77
АЭБ Капитал, ООО, строящиеся объекты;;+7 (4112) 42‒84‒85, +7 (4112) 34‒04‒10, +7‒962‒738‒20‒98, +7‒914‒2‒725‒420, +7‒924‒766‒26‒88
Север-Строй, ООО, строящиеся объекты;;+7‒914‒2‒716‒996, +7‒914‒299‒43‒49, +7‒914‒2‒715‒146
Стрела, ООО, строящиеся объекты;;+7‒924‒860‒80‒50, +7‒914‒299‒43‒49
ЛенаТрансСервис, ООО, строящиеся объекты;;+7 (4112) 32‒00‒07
Строительные технологии, ООО, строящиеся объекты;;+7 (4112) 35‒86‒13, +7‒924‒662‒70‒30
Товары Саха Якутместпрома, ООО, строящиеся объекты;;+7 (4112) 47‒06‒14, +7 (4112) 40‒26‒33
Делайн, ООО, строящиеся объекты;;+7 (4112) 219‒618, +7 (4112) 716‒996, +7‒924‒593‒66‒96
Якутпромстрой, АО, строящиеся объекты;;+7 (4112) 36‒06‒18
Ир-строй, ООО, строящиеся объекты;;+7 (4112) 45‒23‒64, +7‒924‒8707‒999, +7‒914‒2‒70‒90‒23
Спецснаб, ООО, строящиеся объекты;;+7‒914‒105‒73‒67, +7 (4112) 70‒79‒57, +7 (4112) 34‒17‒80
Монолит Строй, ООО, строящиеся объекты;;+7‒914‒2‒739‒846, +7‒914‒2‒716‒899
НВС-Механизация, ООО, строящиеся объекты;;+7 (4112) 40‒50‒50, +7 (4112) 40‒50‒88
Агентство ДСК, ОАО, строящиеся объекты;;+7 (4112) 33‒13‒28
Строящиеся объекты, ИП Бельчук А.В.;;
СИМИИР, ООО, строящиеся объекты;;+7 (4112) 40‒28‒06
НордСтрой, ООО, строящиеся объекты;;+7‒914‒101‒52‒28
Строй-Академия, ООО, строящиеся объекты;;+7‒914‒2‒715‒146, +7‒914‒2‒715‒270
Республиканское ипотечное агентство, АО, строящиеся объекты;;+7 (4112) 35‒55‒35
Жилищно-строительная компания, ООО, строящиеся объекты;;+7‒914‒299‒43‒49, +7 (4112) 43‒70‒82
Оптима-Строй, ООО, строящиеся объекты;;+7 (4112) 33‒21‒12, +7 (4112) 33‒26‒46
Строй-Индустрия, ООО, строящиеся объекты;;+7 (4112) 49‒50‒23, +7‒924‒466‒83‒00
СК ВЕНСПЛЮС, ООО, строящиеся объекты;;
Черов и К, ООО, строящиеся объекты;;+7 (4112) 43‒19‒25, +7 (4112) 43‒18‒07
КапиталСтрой, ООО, строящиеся объекты;;+7 (4112) 42‒28‒05, +7‒914‒2‒716‒996, +7 (4112) 71‒51‒46
Абразив, специализированный магазин;;+7 (4112) 44‒72‒83, +7 (4112) 44‒75‒28
Masimar, магазин мужской одежды;;+7‒913‒662‒40‒35, +7‒914‒2‒712‒700, +7‒924‒863‒07‒89
OSSO, магазин корейской одежды;;+7‒924‒663‒55‒53
Motor, магазин джинсовой одежды;;+7 (4112) 32‒09‒24
Джинсовый рай, магазин одежды;;+7 (4112) 42‒80‒48
Джинсовый мир;;+7‒924‒861‒71‒96
Джинсовое созвездие, магазин одежды;;
Jeans-City, магазин одежды;;+7 (4112) 32‒83‒16
История Jeans, магазин мужской джинсовой одежды;;
Gestore Jeans, магазин джинсовой одежды;;
O`Stin, магазин молодежной одежды;;+7 (4112) 40‒50‒82
Gloria Jeans, магазин одежды;;
Тэтим, магазин одежды и аксессуаров;;+7 (4112) 25‒98‒55, +7‒924‒765‒98‒55
Benetton, магазин модной одежды;;+7‒914‒100‒20‒06
MANGO, сеть магазинов женской одежды;;+7 (4112) 300‒150
Savage, магазин одежды;;+7‒924‒867‒11‒55
Бэрт танас, магазин одежды;;+7‒967‒928‒82‒15
Танас, магазин одежды в национальном стиле;;+7‒964‒425‒42‒85, +7‒914‒2‒703‒863
СИНАР, магазин одежды;;+7 (4112) 32‒58‒19
Columbia, магазин одежды и обуви;;
Манчаары, магазин для всей семьи;;
ilsakha.ru, магазин толстовок и футболок с нанесением принта;;+7‒968‒154‒04‒05, +7‒968‒154‒04‒06, +7‒960‒779‒11‒57
Zarina, магазин женской одежды;;+7 (4112) 34‒12‒65
Befree, магазин женской одежды;;+7 (4112) 34‒12‒65
4 сезона, супермаркет одежды;;+7‒964‒415‒37‒24
Second Hand, магазин одежды из Европы;;+7‒914‒283‒49‒46, +7‒914‒1‒161‒025
ОНА, магазин женской одежды;;+7 (4112) 32‒82‒82
Магазин модной одежды;;
Vassa, магазин молодежной женской одежды;;+7‒924‒469‒48‒48
Магазин молодежной одежды;;
FEMALE, магазин молодежной и женской одежды;;+7‒924‒170‒33‒44
Магазин женской одежды, ИП Александрова Л.С.;;
Снежная сова, сеть магазинов верхней одежды;;+7 (4112) 430‒430
Love Republiс, магазин женской одежды;;+7 (4112) 34‒12‒65
Chic, магазин дизайнерской одежды;;+7‒984‒115‒81‒01
Буду мамой, сеть магазинов одежды для беременных;;+7 (4112) 26‒32‒62, 8‒800‒100‒76‒23
Elis, магазин женской одежды;;
Шоу-рум Жанны Нестеровой;;+7‒914‒268‒93‒01
Glamour, магазин женской одежды;;+7‒914‒106‒89‒58
Магазин одежды, ИП Колисниченко М.А.;;
